"Ad_ID","Campaign_Name","Clicks","Impressions","Cost","Leads","Conversions","conversion_rate","Sale_Amount","Ad_Date","Location","Device","Keyword"
"A2665","Data Analytics Course",87.0,4836.0,242.0,12.0,7.0,0.0,1665,"2024-11-15","Hyderabad","desktop","learn data analytics"
"A2666","Data Analytics Course",199.0,3717.0,226.84,27.0,3.0,0.037,1449,"2024-11-25","Hyderabad","mobile","data analytics training"
"A2668","Data Analytics Course",97.0,3921.0,232.83,11.0,9.0,0.036,1886,"2024-11-16","Hyderabad","tablet","analytics for data"
"A2669","Data Analytics Course",184.0,3824.0,200.99,26.0,6.0,0.0,1023,"2024-11-26","Hyderabad","mobile","data analytics online"
"A2670","Data Analytics Course",168.0,5414.0,221.78,19.0,8.0,0.048,1715,"2024-11-29","Hyderabad","mobile","data analytics training"
"A2671","Data Analytics Course",128.0,3984.0,222.78,26.0,4.0,0.0,1786,"2024-11-14","Hyderabad","desktop","data analytics online"
"A2672","Data Analytics Course",117.0,4716.0,213.86,26.0,4.0,0.0,0,"2024-11-27","Hyderabad","mobile","online data analytics"
"A2673","Data Analytics Course",142.0,5265.0,183.15,19.0,9.0,0.047,1173,"2024-11-07","Hyderabad","desktop","online data analytics"
"A2674","Data Analytics Course",194.0,5273.0,201.59,15.0,10.0,0.0,1018,"2024-11-06","Hyderabad","mobile","data analytics online"
"A2675","Data Analytics Course",141.0,5656.0,193.58,20.0,6.0,0.043,1953,"2024-11-26","Hyderabad","desktop","data analytics course"
"A2676","Data Analytics Course",137.0,3149.0,195.06,17.0,6.0,0.046,1718,"2024-11-08","Hyderabad","tablet","analytics for data"
"A2677","Data Analytics Course",162.0,5799.0,196.39,27.0,8.0,0.049,0,"2024-11-13","Hyderabad","tablet","data analytics online"
"A2678","Data Analytics Course",151.0,3487.0,187.0,30.0,6.0,0.04,1529,"2024-11-13","Hyderabad","mobile","online data analytics"
"A2679","Data Analytics Course",87.0,4140.0,209.82,17.0,7.0,0.08,1151,"2024-11-23","Hyderabad","tablet","online data analytics"
"A2680","Data Analytics Course",183.0,5659.0,191.88,12.0,7.0,0.038,1830,"2024-11-10","Hyderabad","mobile","analytics for data"
"A2682","Data Analytics Course",187.0,5531.0,219.88,10.0,5.0,0.05,1807,"2024-11-13","Hyderabad","tablet","analytics for data"
"A2683","Data Analytics Course",121.0,5275.0,234.88,23.0,4.0,0.033,1766,"2024-11-05","Hyderabad","desktop","data analytics online"
"A2685","Data Analytics Course",165.0,5406.0,237.32,23.0,10.0,0.0,1002,"2024-11-25","Hyderabad","tablet","data analytics course"
"A2686","Data Analytics Course",192.0,3755.0,218.14,28.0,3.0,0.016,1121,"2024-11-30","Hyderabad","mobile","online data analytics"
"A2687","Data Analytics Course",193.0,4497.0,248.41,24.0,9.0,0.047,1025,"2024-11-06","Hyderabad","desktop","learn data analytics"
"A2688","Data Analytics Course",138.0,5904.0,197.08,26.0,8.0,0.058,1698,"2024-11-19","Hyderabad","desktop","learn data analytics"
"A2689","Data Analytics Course",104.0,4212.0,0.0,15.0,6.0,0.0,1108,"2024-11-30","Hyderabad","desktop","data analytics training"
"A2690","Data Analytics Course",162.0,5979.0,190.69,30.0,6.0,0.043,1976,"2024-11-23","Hyderabad","tablet","learn data analytics"
"A2691","Data Analytics Course",115.0,4950.0,241.85,19.0,9.0,0.078,1343,"2024-11-16","Hyderabad","tablet","online data analytics"
"A2692","Data Analytics Course",104.0,3405.0,227.36,28.0,8.0,0.05,1970,"2024-11-27","Hyderabad","mobile","data analytics course"
"A2694","Data Analytics Course",146.0,4624.0,212.67,19.0,9.0,0.0,1513,"2024-11-09","Hyderabad","mobile","data analytics course"
"A2695","Data Analytics Course",82.0,5241.0,191.23,28.0,9.0,0.11,1369,"2024-11-03","Hyderabad","desktop","data analytics course"
"A2697","Data Analytics Course",142.0,3246.0,249.27,11.0,8.0,0.0,1667,"2024-11-05","Hyderabad","mobile","data analytics online"
"A2698","Data Analytics Course",198.0,5858.0,232.94,17.0,8.0,0.04,1903,"2024-11-22","Hyderabad","desktop","analytics for data"
"A2699","Data Analytics Course",119.0,5159.0,227.36,22.0,10.0,0.084,1448,"2024-11-16","Hyderabad","mobile","data analytics training"
"A2700","Data Analytics Course",109.0,4002.0,203.96,14.0,3.0,0.0,1430,"2024-11-02","Hyderabad","mobile","data analytics course"
"A2701","Data Analytics Course",87.0,3068.0,243.15,11.0,6.0,0.069,1356,"2024-11-23","Hyderabad","tablet","online data analytics"
"A2702","Data Analytics Course",110.0,4907.0,247.48,12.0,10.0,0.091,1205,"2024-11-26","Hyderabad","desktop","data analytics training"
"A2703","Data Analytics Course",92.0,5680.0,224.6,15.0,7.0,0.076,0,"2024-11-26","Hyderabad","desktop","online data analytics"
"A2704","Data Analytics Course",85.0,3909.0,189.9,12.0,3.0,0.035,1216,"2024-11-14","Hyderabad","tablet","online data analytics"
"A2705","Data Analytics Course",199.0,3060.0,237.3,19.0,9.0,0.045,1527,"2024-11-04","Hyderabad","mobile","data analytics online"
"A2706","Data Analytics Course",148.0,4558.0,249.74,18.0,8.0,0.054,1554,"2024-11-01","Hyderabad","desktop","data analytics course"
"A2707","Data Analytics Course",173.0,5992.0,230.26,11.0,5.0,0.029,1683,"2024-11-08","Hyderabad","mobile","data analytics training"
"A2708","Data Analytics Course",84.0,5069.0,192.08,25.0,3.0,0.036,1738,"2024-11-11","Hyderabad","desktop","online data analytics"
"A2709","Data Analytics Course",82.0,4340.0,186.61,17.0,3.0,0.037,1092,"2024-11-07","Hyderabad","desktop","data analytics training"
"A2710","Data Analytics Course",147.0,5139.0,245.93,29.0,8.0,0.033,1853,"2024-11-10","Hyderabad","mobile","data analytics course"
"A2711","Data Analytics Course",186.0,4679.0,241.7,19.0,9.0,0.0,1333,"2024-11-07","Hyderabad","tablet","online data analytics"
"A2712","Data Analytics Course",143.0,4232.0,207.76,30.0,8.0,0.0,1644,"2024-11-18","Hyderabad","tablet","data analytics online"
"A2713","Data Analytics Course",133.0,5580.0,248.11,17.0,5.0,0.038,1111,"2024-11-26","Hyderabad","tablet","data analytics course"
"A2714","Data Analytics Course",187.0,3972.0,226.62,24.0,7.0,0.037,1011,"2024-11-04","Hyderabad","desktop","data analytics training"
"A2715","Data Analytics Course",121.0,5205.0,181.81,24.0,5.0,0.037,1555,"2024-11-08","Hyderabad","tablet","data analytics online"
"A2716","Data Analytics Course",188.0,4521.0,214.58,24.0,3.0,0.016,1855,"2024-11-19","Hyderabad","tablet","data analytics course"
"A2717","Data Analytics Course",115.0,3924.0,214.52,16.0,7.0,0.04,1312,"2024-11-04","Hyderabad","desktop","online data analytics"
"A2719","Data Analytics Course",190.0,5141.0,225.14,15.0,10.0,0.053,1761,"2024-11-21","Hyderabad","desktop","learn data analytics"
"A2720","Data Analytics Course",92.0,5952.0,192.35,30.0,4.0,0.043,1335,"2024-11-08","Hyderabad","mobile","data analytics online"
"A2724","Data Analytics Course",129.0,3454.0,223.14,17.0,8.0,0.034,1391,"2024-11-01","Hyderabad","tablet","analytics for data"
"A2725","Data Analytics Course",162.0,3071.0,231.99,29.0,9.0,0.0,1603,"2024-11-18","Hyderabad","tablet","online data analytics"
"A2726","Data Analytics Course",177.0,5954.0,206.76,13.0,4.0,0.06,1104,"2024-11-14","Hyderabad","tablet","learn data analytics"
"A2727","Data Analytics Course",93.0,3473.0,207.92,30.0,9.0,0.0,1780,"2024-11-08","Hyderabad","desktop","data analytics course"
"A2728","Data Analytics Course",117.0,4341.0,212.29,19.0,8.0,0.068,1399,"2024-11-21","Hyderabad","desktop","learn data analytics"
"A2729","Data Analytics Course",120.0,3310.0,247.65,15.0,3.0,0.0,1584,"2024-11-21","Hyderabad","mobile","online data analytics"
"A2730","Data Analytics Course",81.0,3694.0,183.52,17.0,3.0,0.0,1156,"2024-11-22","Hyderabad","mobile","online data analytics"
"A2731","Data Analytics Course",91.0,3576.0,243.02,28.0,8.0,0.088,1567,"2024-11-25","Hyderabad","mobile","data analytics training"
"A2732","Data Analytics Course",167.0,4856.0,232.1,18.0,7.0,0.042,1476,"2024-11-07","Hyderabad","desktop","analytics for data"
"A2733","Data Analytics Course",175.0,5484.0,186.91,14.0,3.0,0.031,1728,"2024-11-18","Hyderabad","desktop","analytics for data"
"A2734","Data Analytics Course",121.0,3633.0,190.82,16.0,5.0,0.041,1157,"2024-11-16","Hyderabad","tablet","data analytics online"
"A2736","Data Analytics Course",176.0,4474.0,215.93,28.0,9.0,0.035,1214,"2024-11-30","Hyderabad","mobile","data analytics online"
"A2737","Data Analytics Course",174.0,5282.0,240.85,10.0,4.0,0.0,1481,"2024-11-26","Hyderabad","tablet","data analytics course"
"A2738","Data Analytics Course",180.0,3778.0,214.66,28.0,4.0,0.0,1733,"2024-11-14","Hyderabad","desktop","data analytics course"
"A2739","Data Analytics Course",156.0,3361.0,183.12,29.0,9.0,0.058,1241,"2024-11-10","Hyderabad","desktop","data analytics online"
"A2741","Data Analytics Course",161.0,5656.0,237.69,12.0,4.0,0.056,1262,"2024-11-29","Hyderabad","mobile","online data analytics"
"A2742","Data Analytics Course",87.0,3061.0,192.29,15.0,6.0,0.069,1506,"2024-11-20","Hyderabad","tablet","data analytics online"
"A2743","Data Analytics Course",126.0,4569.0,204.13,10.0,4.0,0.032,1037,"2024-11-03","Hyderabad","tablet","learn data analytics"
"A2744","Data Analytics Course",151.0,5067.0,199.12,13.0,5.0,0.055,1669,"2024-11-27","Hyderabad","mobile","data analytics training"
"A2745","Data Analytics Course",85.0,5612.0,245.87,12.0,7.0,0.082,1124,"2024-11-16","Hyderabad","mobile","learn data analytics"
"A2746","Data Analytics Course",104.0,4627.0,200.98,28.0,6.0,0.058,1815,"2024-11-16","Hyderabad","tablet","data analytics training"
"A2747","Data Analytics Course",103.0,4264.0,214.56,27.0,4.0,0.039,1804,"2024-11-11","Hyderabad","desktop","learn data analytics"
"A2748","Data Analytics Course",162.0,5815.0,198.49,11.0,7.0,0.048,1468,"2024-11-23","Hyderabad","tablet","data analytics course"
"A2749","Data Analytics Course",161.0,3597.0,218.35,29.0,6.0,0.039,1840,"2024-11-06","Hyderabad","tablet","data analytics course"
"A2750","Data Analytics Course",83.0,5973.0,224.06,25.0,9.0,0.108,1197,"2024-11-10","Hyderabad","mobile","analytics for data"
"A2751","Data Analytics Course",165.0,3430.0,248.59,26.0,8.0,0.04,1056,"2024-11-06","Hyderabad","desktop","analytics for data"
"A2752","Data Analytics Course",134.0,5085.0,186.1,18.0,8.0,0.06,1033,"2024-11-27","Hyderabad","mobile","data analytics course"
"A2753","Data Analytics Course",126.0,4906.0,222.92,16.0,9.0,0.071,1443,"2024-11-25","Hyderabad","mobile","learn data analytics"
"A2754","Data Analytics Course",173.0,5082.0,198.75,16.0,3.0,0.046,1128,"2024-11-14","Hyderabad","tablet","analytics for data"
"A2756","Data Analytics Course",149.0,3573.0,247.52,20.0,4.0,0.031,1742,"2024-11-03","Hyderabad","mobile","analytics for data"
"A2758","Data Analytics Course",99.0,4466.0,214.08,14.0,7.0,0.0,1515,"2024-11-15","Hyderabad","desktop","analytics for data"
"A2759","Data Analytics Course",113.0,3120.0,249.66,20.0,8.0,0.071,1895,"2024-11-27","Hyderabad","mobile","data analytics training"
"A2760","Data Analytics Course",84.0,3911.0,206.06,13.0,7.0,0.0,1155,"2024-11-18","Hyderabad","tablet","learn data analytics"
"A2761","Data Analytics Course",182.0,3458.0,186.51,28.0,9.0,0.049,1982,"2024-11-01","Hyderabad","desktop","learn data analytics"
"A2762","Data Analytics Course",82.0,3261.0,245.34,30.0,8.0,0.0,1922,"2024-11-09","Hyderabad","desktop","data analytics course"
"A2763","Data Analytics Course",103.0,3844.0,232.39,13.0,7.0,0.068,1763,"2024-11-25","Hyderabad","mobile","learn data analytics"
"A2764","Data Analytics Course",117.0,4298.0,227.92,15.0,8.0,0.068,1512,"2024-11-21","Hyderabad","tablet","online data analytics"
"A2765","Data Analytics Course",93.0,4998.0,201.98,17.0,8.0,0.086,1216,"2024-11-12","Hyderabad","desktop","data analytics course"
"A2766","Data Analytics Course",166.0,5110.0,196.99,26.0,4.0,0.0,1431,"2024-11-12","Hyderabad","tablet","data analytics online"
"A2767","Data Analytics Course",121.0,5155.0,187.0,23.0,6.0,0.05,1510,"2024-11-05","Hyderabad","tablet","data analytics course"
"A2768","Data Analytics Course",106.0,5010.0,220.66,26.0,6.0,0.057,1345,"2024-11-16","Hyderabad","desktop","data analytics course"
"A2769","Data Analytics Course",106.0,4362.0,227.02,12.0,9.0,0.085,1548,"2024-11-27","Hyderabad","mobile","online data analytics"
"A2770","Data Analytics Course",122.0,3662.0,211.05,19.0,6.0,0.049,1082,"2024-11-21","Hyderabad","desktop","data analytics training"
"A2771","Data Analytics Course",193.0,5464.0,224.15,12.0,3.0,0.056,1157,"2024-11-03","Hyderabad","tablet","online data analytics"
"A2772","Data Analytics Course",146.0,3560.0,214.16,26.0,3.0,0.021,1033,"2024-11-02","Hyderabad","desktop","analytics for data"
"A2774","Data Analytics Course",111.0,3278.0,189.58,25.0,5.0,0.045,1882,"2024-11-09","Hyderabad","mobile","data analytics training"
"A2776","Data Analytics Course",195.0,4128.0,246.55,25.0,5.0,0.026,1105,"2024-11-09","Hyderabad","mobile","data analytics training"
"A2777","Data Analytics Course",149.0,5018.0,219.11,16.0,3.0,0.0,1795,"2024-11-26","Hyderabad","desktop","data analytics training"
"A2778","Data Analytics Course",194.0,5215.0,225.13,12.0,6.0,0.031,1107,"2024-11-22","Hyderabad","tablet","data analytics online"
"A2779","Data Analytics Course",191.0,3948.0,208.43,23.0,7.0,0.037,1450,"2024-11-24","Hyderabad","tablet","data analytics course"
"A2780","Data Analytics Course",196.0,4912.0,187.07,26.0,7.0,0.0,1720,"2024-11-04","Hyderabad","desktop","data analytics course"
"A2781","Data Analytics Course",182.0,5136.0,249.36,23.0,7.0,0.038,1846,"2024-11-03","Hyderabad","desktop","learn data analytics"
"A2782","Data Analytics Course",156.0,5674.0,193.18,29.0,10.0,0.0,1176,"2024-11-27","Hyderabad","desktop","data analytics course"
"A2783","Data Analytics Course",187.0,4674.0,201.41,18.0,9.0,0.048,1719,"2024-11-28","Hyderabad","tablet","learn data analytics"
"A2784","Data Analytics Course",117.0,4408.0,184.0,30.0,3.0,0.026,1239,"2024-11-14","Hyderabad","tablet","online data analytics"
"A2785","Data Analytics Course",135.0,5402.0,238.81,19.0,8.0,0.059,1648,"2024-11-28","Hyderabad","mobile","learn data analytics"
"A2789","Data Analytics Course",149.0,3249.0,202.43,11.0,6.0,0.04,1027,"2024-11-04","Hyderabad","desktop","analytics for data"
"A2790","Data Analytics Course",136.0,4351.0,233.43,18.0,6.0,0.044,1299,"2024-11-12","Hyderabad","tablet","online data analytics"
"A2791","Data Analytics Course",119.0,5805.0,245.13,25.0,6.0,0.0,1122,"2024-11-13","Hyderabad","tablet","online data analytics"
"A2792","Data Analytics Course",186.0,5685.0,197.15,18.0,10.0,0.046,1273,"2024-11-24","Hyderabad","desktop","data analytics course"
"A2793","Data Analytics Course",91.0,3199.0,196.04,27.0,4.0,0.044,1737,"2024-11-25","Hyderabad","tablet","data analytics training"
"A2794","Data Analytics Course",171.0,3490.0,180.82,11.0,8.0,0.047,1497,"2024-11-14","Hyderabad","mobile","data analytics course"
"A2795","Data Analytics Course",149.0,3584.0,199.9,21.0,8.0,0.054,0,"2024-11-18","Hyderabad","mobile","learn data analytics"
"A2796","Data Analytics Course",121.0,3757.0,241.14,16.0,3.0,0.04,1226,"2024-11-11","Hyderabad","desktop","data analytics online"
"A2797","Data Analytics Course",189.0,3029.0,0.0,21.0,3.0,0.016,1016,"2024-11-05","Hyderabad","desktop","data analytics training"
"A2798","Data Analytics Course",183.0,3876.0,237.72,13.0,10.0,0.055,1682,"2024-11-11","Hyderabad","mobile","data analytics online"
"A2799","Data Analytics Course",133.0,4622.0,243.63,26.0,5.0,0.038,1742,"2024-11-22","Hyderabad","mobile","analytics for data"
"A2800","Data Analytics Course",127.0,3249.0,244.01,25.0,5.0,0.039,1248,"2024-11-05","Hyderabad","mobile","analytics for data"
"A2801","Data Analytics Course",195.0,3372.0,225.57,10.0,9.0,0.046,1686,"2024-11-17","Hyderabad","mobile","data analytics training"
"A2802","Data Analytics Course",138.0,5452.0,210.45,16.0,8.0,0.052,1964,"2024-11-02","Hyderabad","desktop","data analytics training"
"A2803","Data Analytics Course",134.0,3011.0,230.59,21.0,7.0,0.052,1224,"2024-11-16","Hyderabad","mobile","online data analytics"
"A2804","Data Analytics Course",110.0,3371.0,211.89,12.0,6.0,0.055,1743,"2024-11-09","Hyderabad","tablet","data analytics course"
"A2805","Data Analytics Course",186.0,5126.0,182.38,25.0,7.0,0.038,1856,"2024-11-18","Hyderabad","tablet","data analytics online"
"A2806","Data Analytics Course",191.0,5257.0,219.4,29.0,6.0,0.031,1730,"2024-11-04","Hyderabad","mobile","data analytics online"
"A2807","Data Analytics Course",169.0,3475.0,247.16,12.0,3.0,0.018,1985,"2024-11-12","Hyderabad","mobile","data analytics training"
"A2808","Data Analytics Course",198.0,5447.0,225.49,16.0,5.0,0.025,1249,"2024-11-29","Hyderabad","mobile","analytics for data"
"A2809","Data Analytics Course",184.0,3272.0,241.8,27.0,9.0,0.0,1969,"2024-11-08","Hyderabad","mobile","learn data analytics"
"A2810","Data Analytics Course",87.0,5221.0,217.08,13.0,9.0,0.103,1723,"2024-11-09","Hyderabad","desktop","data analytics online"
"A2811","Data Analytics Course",180.0,3099.0,241.32,23.0,5.0,0.028,1177,"2024-11-28","Hyderabad","mobile","analytics for data"
"A2812","Data Analytics Course",99.0,4229.0,183.7,24.0,8.0,0.081,1792,"2024-11-19","Hyderabad","mobile","learn data analytics"
"A2813","Data Analytics Course",148.0,4038.0,248.37,28.0,3.0,0.0,1549,"2024-11-08","Hyderabad","mobile","online data analytics"
"A2814","Data Analytics Course",146.0,3960.0,213.7,29.0,6.0,0.041,1178,"2024-11-23","Hyderabad","mobile","data analytics course"
"A2815","Data Analytics Course",149.0,3865.0,198.54,14.0,4.0,0.034,0,"2024-11-01","Hyderabad","tablet","data analytics training"
"A2816","Data Analytics Course",88.0,3433.0,241.8,29.0,6.0,0.068,1654,"2024-11-20","Hyderabad","mobile","learn data analytics"
"A2817","Data Analytics Course",154.0,3009.0,185.32,16.0,9.0,0.051,1433,"2024-11-14","Hyderabad","mobile","data analytics online"
"A2818","Data Analytics Course",137.0,4817.0,0.0,17.0,6.0,0.056,1720,"2024-11-08","Hyderabad","mobile","data analytics course"
"A2819","Data Analytics Course",125.0,5217.0,183.16,16.0,10.0,0.041,1245,"2024-11-03","Hyderabad","tablet","learn data analytics"
"A2820","Data Analytics Course",155.0,4870.0,191.54,23.0,8.0,0.052,1451,"2024-11-14","Hyderabad","tablet","data analytics course"
"A2821","Data Analytics Course",111.0,5133.0,240.23,22.0,8.0,0.072,1555,"2024-11-22","Hyderabad","desktop","online data analytics"
"A2822","Data Analytics Course",141.0,3181.0,234.44,16.0,9.0,0.064,1628,"2024-11-21","Hyderabad","desktop","data analytics training"
"A2823","Data Analytics Course",153.0,4153.0,234.25,18.0,5.0,0.048,1368,"2024-11-24","Hyderabad","tablet","data analytics course"
"A2825","Data Analytics Course",147.0,4250.0,223.33,17.0,3.0,0.02,1069,"2024-11-27","Hyderabad","desktop","online data analytics"
"A2827","Data Analytics Course",181.0,5783.0,231.16,24.0,4.0,0.022,1963,"2024-11-29","Hyderabad","tablet","data analytics course"
"A2828","Data Analytics Course",175.0,3792.0,227.98,17.0,8.0,0.046,1627,"2024-11-04","Hyderabad","tablet","learn data analytics"
"A2829","Data Analytics Course",94.0,5919.0,220.26,18.0,8.0,0.055,1486,"2024-11-18","Hyderabad","desktop","data analytics training"
